Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
485,Karl-Anthony Towns,PF,28,MIN,56,56,32.8,8.0,15.6,.514,2.3,5.3,.435,5.7,10.3,.554,.587,4.3,4.9,.879,1.5,7.0,8.5,2.9,0.7,0.7,2.8,3.3,22.6
486,Gary Trent Jr.,SG,25,TOR,52,22,26.5,4.3,10.3,.420,2.4,5.8,.419,1.9,4.5,.421,.537,0.7,1.0,.700,0.3,2.0,2.2,1.5,0.9,0.2,0.7,1.3,11.8
487,Oscar Tshiebwe,PF,24,IND,7,0,5.3,1.3,2.4,.529,0.0,0.0,,1.3,2.4,.529,.529,0.7,0.9,.833,0.9,1.1,2.0,0.3,0.3,0.0,0.0,0.3,3.3
488,P.J. Tucker,PF,38,TOT,16,3,15.8,0.4,1.2,.316,0.3,1.0,.313,0.1,0.2,.333,.447,0.2,0.2,1.000,1.1,1.8,2.9,0.5,0.6,0.2,0.3,2.3,1.3
488,P.J. Tucker,PF,38,PHI,3,3,22.0,0.7,1.7,.400,0.7,1.7,.400,0.0,0.0,,.600,0.0,0.0,,0.3,4.3,4.7,0.0,1.0,0.7,0.7,3.0,2.0
488,P.J. Tucker,PF,38,LAC,13,0,14.4,0.3,1.1,.286,0.2,0.8,.273,0.1,0.2,.333,.393,0.2,0.2,1.000,1.2,1.2,2.5,0.6,0.5,0.1,0.2,2.2,1.1
489,Myles Turner,C,27,IND,53,53,27.4,6.2,11.9,.525,1.3,4.0,.332,4.9,7.8,.624,.581,3.3,4.2,.786,1.5,5.4,7.0,1.3,0.6,1.8,1.4,3.2,17.1
490,Hunter Tyson,PF,23,DEN,9,0,3.0,0.1,0.8,.143,0.0,0.7,.000,0.1,0.1,1.000,.143,0.0,0.0,,0.0,0.7,0.7,0.1,0.0,0.0,0.2,0.7,0.2
491,Stanley Umude,SG,24,DET,17,0,11.2,1.5,3.1,.481,1.0,1.8,.548,0.5,1.2,.381,.644,1.3,1.4,.917,0.2,1.6,1.8,0.5,0.2,0.3,0.6,1.6,5.2
492,Jonas Valančiūnas,C,31,NOP,57,57,25.5,5.5,9.6,.574,0.6,1.6,.356,4.9,8.0,.618,.604,2.3,2.8,.796,2.6,6.9,9.5,2.3,0.4,1.0,1.4,2.9,13.8
493,Jarred Vanderbilt,PF,24,LAL,29,6,20.0,2.0,3.9,.518,0.3,0.9,.296,1.8,3.0,.586,.553,0.8,1.2,.667,1.4,3.3,4.8,1.2,1.2,0.2,1.0,1.5,5.2
494,Fred VanVleet,PG,29,HOU,49,49,36.6,5.5,13.4,.409,2.9,7.8,.375,2.6,5.6,.455,.518,2.6,3.0,.851,0.4,3.4,3.8,8.1,1.1,0.9,1.7,2.2,16.4
495,Devin Vassell,SG,23,SAS,52,46,31.7,7.0,15.0,.466,2.5,6.6,.374,4.5,8.3,.539,.549,2.5,3.1,.802,0.4,3.2,3.6,3.7,1.0,0.3,1.4,1.0,18.9
496,Sasha Vezenkov,PF,28,SAC,35,0,12.6,2.1,4.7,.448,1.1,2.9,.380,1.0,1.9,.554,.564,0.3,0.4,.769,0.9,1.6,2.5,0.4,0.5,0.2,0.3,1.0,5.6
497,Gabe Vincent,PG,27,LAL,5,0,25.4,2.4,6.4,.375,0.4,3.4,.118,2.0,3.0,.667,.406,0.2,0.4,.500,0.4,0.6,1.0,3.0,1.2,0.0,0.4,2.4,5.4
498,Nikola Vučević,C,33,CHI,51,49,34.5,7.5,15.8,.473,1.1,4.1,.271,6.4,11.7,.543,.508,1.5,1.7,.860,2.7,7.9,10.6,3.4,0.7,0.8,1.5,2.5,17.5
499,Dean Wade,PF,27,CLE,46,30,20.7,1.8,4.3,.410,1.5,3.8,.397,0.3,0.6,.500,.583,0.3,0.4,.789,0.7,3.5,4.2,0.8,0.8,0.4,0.4,1.8,5.4
500,Franz Wagner,SF,22,ORL,49,49,33.2,7.7,16.2,.477,1.6,5.1,.315,6.1,11.1,.551,.527,3.8,4.4,.856,1.1,4.5,5.6,4.0,1.1,0.3,2.0,2.3,20.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
501,Moritz Wagner,C,26,ORL,55,1,18.5,4.3,7.3,.590,0.5,1.5,.333,3.8,5.8,.654,.623,2.3,2.8,.801,1.6,2.9,4.5,1.2,0.5,0.3,1.2,2.2,11.4
502,Ish Wainright,SF,29,POR,7,0,6.6,0.9,2.6,.333,0.9,2.3,.375,0.0,0.3,.000,.500,0.3,0.3,1.000,0.0,1.3,1.3,0.0,0.3,0.1,0.1,0.6,2.9
503,Jabari Walker,SF,21,POR,51,14,22.0,3.0,6.5,.465,0.5,1.9,.276,2.5,4.5,.545,.506,1.7,2.2,.754,2.0,4.4,6.4,0.8,0.6,0.4,0.9,2.3,8.2
504,Jarace Walker,PF,20,IND,17,0,10.2,1.6,3.9,.424,0.7,1.9,.375,0.9,2.0,.471,.515,0.4,0.4,.857,0.5,1.2,1.7,1.2,0.5,0.4,0.6,1.0,4.4
505,Lonnie Walker IV,SG,25,BRK,36,0,18.0,4.1,8.9,.464,2.1,4.8,.431,2.0,4.0,.503,.582,1.0,1.3,.761,0.3,1.8,2.1,1.5,0.7,0.3,1.0,1.2,11.3
506,Cason Wallace,SG,20,OKC,56,9,20.7,2.7,5.2,.514,1.2,2.8,.421,1.5,2.3,.626,.629,0.4,0.5,.846,0.6,1.6,2.3,1.4,0.7,0.4,0.5,1.7,6.9
507,Jordan Walsh,SF,19,BOS,4,0,8.3,0.3,1.3,.200,0.0,0.8,.000,0.3,0.5,.500,.200,0.0,0.0,,0.5,2.3,2.8,0.5,0.5,0.3,0.5,1.3,0.5
508,P.J. Washington,PF,25,TOT,48,20,29.3,5.0,11.4,.443,1.7,5.5,.317,3.3,5.9,.560,.519,1.5,2.1,.696,1.2,4.1,5.3,2.2,0.8,0.7,1.5,2.5,13.3
508,P.J. Washington,PF,25,CHO,44,17,29.2,5.2,11.6,.446,1.8,5.5,.324,3.4,6.0,.558,.524,1.5,2.1,.713,1.2,4.1,5.3,2.2,0.9,0.7,1.5,2.5,13.6
508,P.J. Washington,PF,25,DAL,4,3,29.8,3.8,9.3,.405,1.0,4.5,.222,2.8,4.8,.579,.459,1.0,2.0,.500,1.0,4.5,5.5,1.8,0.5,0.5,1.5,2.5,9.5
509,TyTy Washington Jr.,PG,22,MIL,5,0,4.2,0.2,1.4,.143,0.2,0.6,.333,0.0,0.8,.000,.214,0.0,0.0,,0.0,0.2,0.2,0.2,0.4,0.0,0.4,0.0,0.6
510,Yuta Watanabe,SF,29,TOT,31,0,13.5,1.3,3.6,.360,0.8,2.7,.301,0.5,0.9,.536,.473,0.3,0.5,.667,0.4,1.2,1.5,0.4,0.4,0.2,0.5,1.1,3.7
510,Yuta Watanabe,SF,29,PHO,29,0,13.2,1.2,3.3,.361,0.8,2.6,.320,0.4,0.8,.500,.485,0.3,0.5,.667,0.4,1.2,1.6,0.3,0.3,0.2,0.6,1.2,3.6
510,Yuta Watanabe,SF,29,MEM,2,0,18.0,2.5,7.0,.357,0.5,4.0,.125,2.0,3.0,.667,.393,0.0,0.0,,0.0,1.5,1.5,1.0,1.0,0.0,0.5,0.5,5.5
511,Lindy Waters III,SG,26,OKC,24,0,7.1,1.0,2.2,.442,0.9,2.0,.438,0.1,0.2,.500,.644,0.0,0.0,,0.0,0.9,1.0,0.5,0.0,0.2,0.2,0.7,2.8
512,Trendon Watford,PF,23,BRK,39,0,11.9,2.3,4.3,.545,0.3,0.9,.382,2.0,3.4,.586,.584,0.9,1.1,.878,0.8,1.8,2.6,1.4,0.4,0.2,0.7,1.6,5.9
513,Peyton Watson,SF,21,DEN,55,4,18.3,2.6,5.5,.477,0.7,2.1,.345,1.9,3.5,.555,.541,1.0,1.4,.701,0.7,2.3,3.0,1.0,0.6,1.0,0.7,1.8,7.0
514,Victor Wembanyama,C,20,SAS,51,51,28.5,7.5,16.2,.466,1.6,5.0,.318,6.0,11.2,.531,.515,3.9,4.8,.814,2.2,7.9,10.1,3.3,1.3,3.3,3.4,2.1,20.6
515,Blake Wesley,SG,20,SAS,36,1,13.1,1.7,3.3,.513,0.1,0.8,.143,1.6,2.5,.629,.530,0.7,1.2,.595,0.3,0.9,1.2,2.6,0.5,0.1,0.8,1.5,4.1
516,Russell Westbrook,PG,35,LAC,55,10,23.0,4.5,9.9,.455,0.7,2.4,.276,3.9,7.5,.513,.489,1.5,2.3,.661,1.4,3.8,5.2,4.5,1.1,0.4,2.1,1.7,11.3
517,Coby White,PG,23,CHI,56,56,36.3,7.0,15.1,.461,2.9,7.2,.399,4.1,7.9,.518,.556,2.8,3.3,.828,0.5,4.2,4.7,5.2,0.7,0.2,2.2,2.4,19.6
518,Derrick White,SG,29,BOS,53,53,32.3,5.5,11.7,.468,2.7,6.8,.402,2.8,4.9,.559,.585,2.1,2.3,.895,0.6,3.2,3.9,4.8,1.0,1.2,1.6,2.1,15.8
519,Cam Whitmore,SF,19,HOU,30,1,17.4,4.4,9.2,.477,1.7,4.5,.388,2.7,4.8,.559,.570,1.5,2.3,.657,0.7,3.0,3.6,0.5,0.6,0.3,0.9,1.3,12.1
520,Aaron Wiggins,SG,25,OKC,53,0,14.3,2.5,4.2,.586,0.8,1.6,.524,1.6,2.6,.623,.685,0.6,0.8,.775,0.7,1.6,2.3,0.9,0.5,0.1,0.6,1.2,6.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
521,Andrew Wiggins,SF,28,GSW,50,39,27.1,4.9,10.7,.454,1.1,3.3,.348,3.7,7.5,.501,.507,1.8,2.5,.722,1.6,2.7,4.3,1.7,0.6,0.5,1.3,2.2,12.7
522,Lindell Wigginton,PG,25,MIL,3,0,2.7,0.7,1.7,.400,0.0,0.7,.000,0.7,1.0,.667,.400,0.7,0.7,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.0
523,Alondes Williams,SG,24,MIA,1,0,6.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
524,Brandon Williams,PG,24,DAL,12,0,4.9,0.7,1.8,.364,0.2,0.5,.333,0.5,1.3,.375,.409,0.5,0.9,.545,0.3,0.3,0.6,1.0,0.1,0.1,0.3,0.2,2.0
525,Grant Williams,PF,25,TOT,52,33,26.7,3.1,7.3,.424,1.8,4.7,.379,1.3,2.6,.507,.546,1.1,1.3,.786,1.0,2.7,3.7,1.7,0.5,0.5,1.1,2.8,9.0
525,Grant Williams,PF,25,DAL,47,33,26.4,2.8,6.7,.413,1.7,4.5,.376,1.1,2.3,.486,.538,0.9,1.2,.745,1.0,2.6,3.6,1.7,0.5,0.6,1.1,2.9,8.1
525,Grant Williams,PF,25,CHO,5,0,28.8,5.8,12.0,.483,2.6,6.6,.394,3.2,5.4,.593,.592,2.8,3.0,.933,1.2,3.8,5.0,1.8,0.6,0.2,1.2,2.0,17.0
526,Jalen Williams,PF,22,OKC,50,50,31.9,7.4,13.6,.545,1.5,3.3,.455,5.9,10.3,.574,.600,2.6,3.3,.799,0.5,3.5,4.0,4.6,1.0,0.5,1.7,2.7,19.0
527,Jaylin Williams,C,21,OKC,47,0,12.4,1.3,3.3,.386,0.7,2.1,.357,0.5,1.2,.436,.500,0.5,0.6,.815,0.5,2.7,3.2,1.4,0.4,0.4,0.4,1.4,3.7
528,Jeenathan Williams,SG,24,HOU,11,0,6.9,1.3,2.7,.467,0.1,0.3,.333,1.2,2.5,.481,.483,0.4,0.6,.571,0.7,0.2,0.9,0.5,0.2,0.0,0.2,0.8,3.0
529,Kenrich Williams,PF,29,OKC,45,1,14.9,1.8,3.9,.463,0.9,2.1,.411,1.0,1.8,.524,.573,0.1,0.2,.300,0.8,2.1,2.8,1.2,0.6,0.1,0.4,1.4,4.6
530,Mark Williams,C,22,CHO,19,19,26.7,5.2,7.9,.649,0.0,0.0,,5.2,7.9,.649,.649,2.4,3.4,.719,4.0,5.7,9.7,1.2,0.8,1.1,0.9,2.6,12.7
531,Patrick Williams,PF,22,CHI,43,30,27.3,3.7,8.3,.443,1.4,3.4,.399,2.3,4.9,.474,.525,1.2,1.5,.788,1.1,2.8,3.9,1.5,0.9,0.8,1.3,2.0,10.0
532,Robert Williams,C,26,POR,6,0,19.8,2.8,4.3,.654,0.0,0.0,,2.8,4.3,.654,.654,1.2,1.5,.778,1.8,4.5,6.3,0.8,1.2,1.2,1.2,2.8,6.8
533,Vince Williams Jr.,SG,23,MEM,45,26,26.8,3.1,6.9,.448,1.5,4.1,.366,1.6,2.8,.567,.556,2.0,2.4,.815,1.2,4.4,5.6,3.0,0.9,0.6,1.5,2.5,9.6
534,Ziaire Williams,SF,22,MEM,47,11,19.5,2.9,7.1,.402,1.1,3.6,.318,1.7,3.5,.488,.482,1.2,1.5,.812,0.7,2.7,3.4,1.5,0.7,0.2,1.3,1.7,8.1
535,Zion Williamson,PF,23,NOP,46,46,30.7,8.9,15.3,.580,0.1,0.2,.364,8.8,15.1,.583,.582,4.7,6.8,.688,1.8,3.7,5.5,5.0,1.0,0.5,2.5,2.3,22.5
536,Jalen Wilson,PF,23,BRK,18,1,13.2,1.7,3.4,.500,0.6,1.2,.500,1.1,2.2,.500,.589,0.9,1.1,.895,1.1,1.3,2.3,1.2,0.3,0.1,0.2,1.1,5.0
537,Dylan Windler,SF,27,TOT,10,0,3.4,0.5,1.1,.455,0.5,1.0,.500,0.0,0.1,.000,.682,0.0,0.0,,0.0,0.4,0.4,0.6,0.0,0.0,0.0,0.3,1.5
537,Dylan Windler,SF,27,NYK,3,0,2.3,0.3,0.7,.500,0.3,0.7,.500,0.0,0.0,,.750,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.0
537,Dylan Windler,SF,27,LAL,7,0,3.9,0.6,1.3,.444,0.6,1.1,.500,0.0,0.1,.000,.667,0.0,0.0,,0.0,0.4,0.4,0.7,0.0,0.0,0.0,0.3,1.7
538,James Wiseman,C,22,DET,37,0,14.3,2.6,3.9,.664,0.0,0.1,.000,2.6,3.8,.674,.664,0.8,1.4,.620,1.5,2.5,4.0,0.7,0.1,0.6,0.8,2.1,6.0
539,Christian Wood,PF,28,LAL,50,1,17.4,2.5,5.3,.466,0.7,2.3,.307,1.8,3.0,.587,.532,1.3,1.9,.702,0.8,4.3,5.1,1.0,0.3,0.7,1.0,1.4,6.9
540,Delon Wright,PG,31,WAS,33,0,13.8,1.5,3.7,.393,0.4,1.2,.368,1.0,2.5,.405,.451,0.7,0.9,.828,0.4,1.4,1.8,2.5,1.1,0.2,0.3,0.7,4.1
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
541,Thaddeus Young,PF,35,TOT,24,6,15.4,2.3,3.8,.611,0.0,0.3,.167,2.3,3.5,.643,.617,0.2,0.5,.417,1.5,2.0,3.5,2.1,0.8,0.1,0.5,1.8,4.8
541,Thaddeus Young,PF,35,TOR,23,6,15.2,2.3,3.8,.621,0.0,0.3,.167,2.3,3.5,.654,.626,0.2,0.5,.417,1.3,2.0,3.3,2.2,0.8,0.1,0.5,1.7,5.0
541,Thaddeus Young,PF,35,PHO,1,0,19.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,0.0,,6.0,2.0,8.0,0.0,1.0,0.0,1.0,4.0,2.0
542,Trae Young,PG,25,ATL,51,51,36.5,8.2,19.3,.426,3.3,8.9,.371,4.9,10.3,.473,.512,6.6,7.8,.856,0.4,2.3,2.7,10.8,1.4,0.2,4.3,2.1,26.4
543,Omer Yurtseven,C,25,UTA,30,6,9.1,1.3,2.8,.482,0.1,0.5,.200,1.2,2.3,.544,.500,0.2,0.4,.538,1.2,2.4,3.6,0.4,0.1,0.4,0.8,1.2,3.0
544,Cody Zeller,C,31,NOP,37,0,7.9,0.6,1.5,.407,0.0,0.1,.333,0.6,1.4,.412,.417,0.6,0.9,.600,1.1,1.6,2.6,0.9,0.2,0.1,0.4,1.1,1.8
545,Ivica Zubac,C,26,LAC,45,45,26.6,5.0,7.8,.649,0.0,0.0,,5.0,7.8,.649,.649,1.8,2.7,.667,3.1,6.4,9.5,1.3,0.2,1.3,1.1,2.8,11.9
